transactionId;basket;customerType;totalAmount;returnLabel
1328704602;[4];existing;43;0
4378032874;[4];existing;10;0
8771956101;[2, 2, 3];existing;117;1
3097514998;[5, 1, 2, 5, 4, 5, 5, 4, 5];existing;315;0
1069360151;[3, 4, 0, 2, 4, 3, 3];new;434;1
3139922310;[2];existing;101;0
8732508448;[4, 3, 5, 2, 2, 0, 5, 4, 0];existing;207;0
5216765767;[1, 4, 2, 1, 4];existing;130;1
1440439460;[4, 3];new;240;1
5300552881;[2, 2, 3, 2];existing;156;0
2203329927;[4, 4];new;120;1
6120097633;[0, 1, 5, 5, 2, 3, 0];existing;546;0
5833962536;[4, 3, 4, 3, 0];existing;270;0
3867593607;[4, 4, 3, 5, 5, 1, 2];existing;518;0
9215282101;[4, 0, 3];existing;189;1
6037279242;[1, 4, 1, 3];existing;236;1
1804661772;[3, 5, 1, 0, 5];existing;460;0
6262351916;[3, 0, 2, 4, 2, 4];existing;60;0
1736639207;[1, 2, 3];new;288;1
5933883427;[3, 3, 4];existing;171;1
1786061204;[1, 5, 3, 4];existing;48;0
6064912440;[4, 4, 2, 3];existing;276;0
5953609762;[4, 3, 3, 2, 2, 1, 1, 2];existing;744;0
9270901506;[4, 3, 4, 4];existing;320;1
5839358297;[4, 0, 0, 4, 3, 0, 2, 4];existing;80;0
2105642230;[3, 4, 1, 3, 4, 3, 4, 4, 4];new;549;1
8964894141;[4];new;76;1
2296750044;[4];existing;36;1
7307734100;[5, 0, 3];existing;204;0
5391892605;[2, 3, 1, 4, 3, 1, 2, 0, 2, 4];new;1040;1
7318409312;[3, 3, 3, 1];;72;0
3262174867;[2];existing;24;0
3462576042;[3, 4, 4, 4, 0, 3];existing;150;0
2539193122;[3, 4, 3, 4, 3, 4, 4];new;707;1
7573035263;[3, 3, 0, 0];existing;136;0
3269041820;[4, 1];new;110;1
9011469165;[0, 4, 4];new;255;1
8022460904;[5, 5];existing;;0
4381164546;[2];existing;67;0
1537449552;[2, 0, 1, 4, 2, 5, 2];existing;301;0
8246208880;[3];existing;76;1
8979333442;[4];existing;97;1
6393189865;[5, 5, 4, 4, 2, 2];existing;588;0
2518832710;[4, 1, 5, 4, 3, 2, 4];existing;119;0
8761211056;[5, 5, 2, 0, 3, 4, 3, 1];existing;184;0
3085337097;[4, 4, 3, 4, 4, 3, 4, 3, 4, 1];existing;580;1
5527458844;[4, 2, 5, 0, 0, 4, 0];existing;70;0
4058210176;[2, 4, 2, 3, 0, 1, 0];existing;448;0
2313721078;[5, 3, 5, 1];new;76;0
9785513972;[3, 3, 4, 0, 0, 4];new;516;0
2556536080;[3, 0];existing;122;0
2073342461;[1, 3, 2, 4, 0, 5, 5, 0];existing;304;0
8013753634;[4, 4, 4, 4, 0, 1, 4, 3, 4];existing;711;1
9544668243;[1];;28;0
1084820094;[4, 4, 0, 4, 2, 4, 4];existing;70;1
8158858927;[3];existing;95;1
6969186128;[4, 2, 2, 4, 2, 3, 4, 3];new;1016;1
7448426878;[5, 0, 0, 1];existing;344;0
2011269990;[1, 4, 5, 4, 1, 3];existing;372;0
5307250344;[4, 2, 0, 2];new;244;0
3754727135;[1, 0];existing;76;0
7989768020;[4, 4, 3, 4];new;228;1
8857323674;[4, 2, 3, 2, 3];existing;145;0
7499919429;[4, 3, 3, 2, 4, 4, 4, 4];existing;752;1
9288011697;[1, 2, 2, 2, 0, 2, 4];existing;126;0
2260420200;[2, 2];existing;98;0
1054790385;[4];existing;10;0
7795720024;[3, 1, 1, 0, 4];existing;525;0
2690279144;[4];existing;57;0
7370622514;[3, 4, 3, 5];existing;248;0
8129362160;[3, 0, 3, 0, 0, 0, 3, 2, 0, 4, 2];existing;704;0
8398175289;[1, 4, 0];existing;30;0
6297450398;[1, 0, 3, 5, 1, 1, 3, 0, 4, 4, 4];existing;396;0
3719525311;[3, 2, 1, 0];existing;80;0
6102809160;[3, 3, 0, 4, 4, 2, 1];new;924;0
1961615496;[5, 2, 0, 5];existing;60;0
6848646651;[2];existing;47;0
2958562408;[3, 4, 2, 5, 5, 2];existing;372;0
1352031751;[3, 3, 3, 5, 5, 4];new;186;0
6959260662;[5, 5];existing;124;0
7838666533;[1, 0, 2];new;165;1
9039060545;[4, 4, 3, 3, 3, 4];new;282;1
8692228647;[0, 0, 2, 3];existing;236;0
7637879516;[1, 1, 1, 0];existing;172;0
4589780520;[5, 5];existing;54;0
6547746304;[0, 0, 2];existing;162;0
9074704586;[4, 4, 4, 4, 4];existing;250;1
2214338441;[0, 4, 5, 2, 4, 1, 0];new;70;0
7234323176;[3, 3, 1, 3, 4, 4, 1, 4];existing;416;0
7239331885;[4, 5];new;48;0
8686055427;[2];existing;49;0
3362905630;[1, 1, 2, 5, 4, 5, 3];existing;357;0
5017327781;[1];new;41;0
2627104248;[0];existing;38;0
2909256848;[3, 5, 0, 4];existing;104;0
4988753240;[4, 2, 5, 2];existing;220;0
6727315902;[3, 3, 1, 5, 0];existing;50;0
3916011487;[4, 4, 4, 0, 3, 0, 3, 4];existing;600;1
5646428943;[2, 3, 3];existing;30;1
3350683690;[1, 3, 2, 2, 4];existing;;1
1019281215;[4, 5, 1, 0, 3, 4, 2, 4, 4, 3];existing;820;0
9259953594;[4, 1, 2];new;84;1
5543461473;[3, 1, 2, 2, 1];;305;0
1828581781;[4, 3];new;180;1
6695833516;[1, 1, 1, 0, 5, 1, 2];existing;329;0
3116205751;[5, 0, 3, 1, 1];existing;145;0
7219159811;[3, 1, 0, 5, 1, 0, 5];existing;308;0
7028789130;[4, 3, 5, 1, 4, 3];new;342;0
3008673888;[0, 1, 3, 2, 5, 2];existing;318;0
9175579871;[0, 2];existing;118;0
3911453501;[4, 2, 2, 5, 3, 3, 2, 3, 1, 3];existing;700;0
4981245130;[1, 3, 0, 3, 4, 5, 1];new;287;0
3572884900;[3];existing;71;1
7291483897;[1, 4];existing;74;0
6283042253;[4, 3];new;62;1
6240950956;[5, 5, 2, 5, 2, 5, 2];new;371;0
2315512859;[0, 2, 0, 3, 0];existing;175;0
3761546636;[3, 4, 4, 3];new;304;1
4218090097;[0, 4];existing;104;0
9643616843;[3, 4, 0, 1, 4, 3, 0, 4];new;776;1
5412624119;[5, 1, 2, 1, 0, 0, 2, 2, 1, 4];existing;100;0
4194276754;[2, 3, 3, 4, 5];existing;650;0
9401595896;[1, 5, 2, 1, 3];existing;450;0
5817191190;[2, 2, 1, 4, 4, 0];existing;564;0
8136077624;[3];existing;61;0
4523727600;[3, 0, 2, 2];new;376;0
4219639255;[1];new;58;0
5397977301;[3, 3, 4, 1, 4];existing;50;0
1531321728;[3, 0, 3, 1, 1];existing;50;0
5301275669;[0, 2, 4, 3, 2, 5];existing;216;0
4997177738;[4, 4, 4, 4];new;308;1
8951445101;[4, 4];existing;174;1
3316577251;[3, 0, 3, 4, 4, 3, 3, 1];new;536;1
8069265580;[0];existing;87;0
2448134440;[3, 3, 4, 4, 4, 2, 0];new;826;1
7092457529;[4, 2, 3, 2, 3, 1];existing;228;0
7215284125;[2, 4];existing;116;1
1121162438;[0];existing;73;1
8763751007;[0];new;80;1
8881942677;[4];existing;86;0
6723783165;[0, 2, 0, 3, 2, 0];existing;78;0
3389083355;[3, 3, 3, 5, 4, 2, 3];new;175;0
7380187795;[4];new;42;0
5899608225;[0, 0];new;56;0
1287472611;[4];new;91;1
3433387097;[1, 0];existing;60;0
7173387723;[5, 5, 4, 3, 3];existing;305;0
8490285431;[5, 3, 2, 3];existing;60;0
3584746359;[3, 0, 4, 4, 0, 3, 2, 0, 0];new;450;0
9687359518;[4];new;44;0
7757148934;[0];existing;82;0
4895163850;[1, 4, 0, 4];existing;132;0
6546191134;[0, 5, 5, 5];existing;56;0
1013838945;[1, 5, 3, 5];new;172;0
5648227710;[3, 2, 5, 0];existing;;0
4286527232;[4, 4, 4, 3, 4, 4];new;456;1
1765462917;[4, 4, 4, 3, 4];existing;125;1
2959769216;[2, 3];existing;134;0
6218427462;[0, 1, 1, 2, 2];existing;225;0
1517602291;[1, 2, 1, 2, 0, 1, 0, 3, 0];existing;414;0
7711849215;[2];new;96;1
8365976466;[5, 5, 2, 3, 3];existing;275;0
7539613615;[0];existing;125;1
9931163349;[2, 2, 1, 4, 1, 2, 4, 4, 1];new;711;0
2958532851;[0];existing;24;0
5817850888;[2, 2, 3];existing;225;1
1624135168;[0, 4, 4, 4, 3, 2, 2, 1];existing;464;1
3827153840;[4];new;61;1
6262629963;[3, 3, 3];new;267;1
4290285812;[3, 4, 0, 3, 3, 3];existing;618;1
4011711927;[2, 5];new;38;0
6465539402;[0, 0, 1, 3, 3, 3, 0];existing;434;0
4624637512;[3, 4, 0, 4, 3];existing;375;0
1623263599;[0, 3, 5, 1, 4, 2];existing;;0
9888430006;[4, 4, 4, 4, 3, 1];new;264;1
2420642432;[4, 4, 4, 1];new;204;1
1934969017;[0, 1, 5];new;108;0
5725443175;[5, 4, 0, 3, 5, 1, 3, 4];existing;664;0
3624209543;[2, 4, 3];existing;30;0
8379429004;[4, 4, 2, 4, 4, 1, 4, 1];existing;464;1
4446952790;[0];existing;24;0
5245852582;[2, 3, 3];new;219;1
9597840713;[3, 3, 0, 1, 3, 0];existing;78;0
3149604131;[3, 2, 3, 4, 1, 1];existing;786;1
6537688308;[3, 4];existing;116;1
9270301962;[3, 5, 3];existing;216;0
2425964901;[5, 1, 5, 2, 3, 0];existing;204;0
3913408902;[3, 4, 4, 3, 3, 4, 4, 3];new;776;1
3251743187;[1, 4, 2];existing;351;0
4571812169;[3, 3, 1, 4];new;152;1
8683878039;[0, 0, 3, 4, 4, 3, 4];existing;441;1
2667032214;[4, 0, 2, 3, 2];new;235;0
8833559334;[2, 3, 3, 1, 2, 0, 0];existing;315;0
5774000328;[1, 4, 0, 1, 0, 1, 4, 4, 2, 1];existing;790;0
8482185660;[2, 1, 4, 5, 5, 1, 2];new;329;0
3909327131;[5, 4, 2, 5, 1];existing;155;0
1291088737;[5, 4, 2, 2, 2, 5, 1];existing;161;0
5100144984;[4, 1, 0, 5, 1, 1, 3, 3, 3, 3];existing;390;0
4150591794;[5, 1, 5, 2, 3, 3, 5, 5];;320;0
8859687739;[4];existing;10;0
8715022320;[2, 0, 0, 3, 3];existing;345;0
9365793677;[4];new;96;1
7374768338;[4, 3, 2, 1, 3];existing;175;1
8132086824;[2, 0, 4, 2];new;60;0
3146828535;[0];existing;45;0
9859434563;[5, 1, 4, 1, 5];existing;235;0
5905519987;[2, 3, 0];existing;147;0
3570617692;[5, 2, 3];existing;210;0
1446824982;[1];existing;53;0
6557797774;[3, 0, 3, 2, 4, 4, 0];existing;609;0
5923511118;[4, 4, 4, 1, 3, 4, 3, 3];new;704;1
3948704308;[0, 5];existing;154;0
8868551353;[2, 4, 5];existing;90;0
4274127320;[1];new;35;0
9583089410;[2, 3, 2, 2];existing;432;0
9061726186;[5, 3, 1, 5, 5, 2, 2, 3];new;80;0
2243711387;[3, 1, 2, 5, 5, 4, 3, 5];existing;80;0
8880180744;[3, 3, 5, 4];new;248;0
3460657089;[4, 0, 5, 0, 1, 4, 3];existing;133;0
5039257283;[3, 0, 1, 3, 0, 4, 0, 4, 5, 4];existing;680;0
1534717283;[2, 1, 5];existing;306;0
1733762723;[5, 0, 4, 0];existing;220;0
3821723460;[3];existing;70;1
2485635963;[4, 3, 4, 0];existing;396;1
9381703699;[1, 0, 1, 4, 2, 2, 2];new;231;0
2932657819;[3, 1, 4];existing;129;1
8244294280;[3, 3, 2, 2, 4, 4];existing;570;1
2625511655;[4, 3, 3, 2, 4, 5, 5, 3, 0, 0];existing;100;0
6821166524;[2, 4, 2, 3];new;296;1
2607232348;[2, 5, 4, 3, 1, 0];existing;168;0
1258593750;[2, 4, 3, 0, 4, 2, 3];existing;182;0
7565554519;[4, 4, 4, 2, 4];existing;305;1
1249723500;[4, 2, 3, 1, 2];existing;310;0
2350010007;[0, 4, 2, 5, 0, 1, 3, 4, 5, 2];existing;370;0
1745347104;[3, 0];existing;206;0
5137861863;[5, 0, 3, 4, 2, 1, 2];existing;189;0
5228710793;[3];;85;1
3682069582;[2, 5, 0];existing;51;0
2070745784;[1, 4, 4, 5, 1];new;375;0
8913683971;[4, 1, 3, 5, 3];new;50;0
2234458736;[5, 5, 2, 4];existing;360;0
5204902199;[1, 0, 1, 1, 4, 3, 4];new;140;0
6785183352;[3, 3, 4, 4, 4];new;365;1
4487050648;[3, 4, 3, 1, 4];new;420;1
2593757799;[2, 1, 0, 3];existing;100;0
4131190545;[0, 4];existing;134;1
3638736582;[0, 5, 0];existing;171;0
1144109770;[0, 2, 1, 5, 5, 3, 3, 0];new;344;0
1337639556;[1, 0];;86;0
1857882664;[3, 0, 1];existing;198;1
2338632548;[5, 1, 5, 2, 3, 5];existing;480;0
2124942715;[0, 4, 3, 4, 4, 3, 0, 2, 4];new;;1
4597114467;[4, 1];existing;114;0
5210620521;[1];existing;63;0
4888510130;[3, 3, 3];existing;249;1
7455458828;[2, 4];existing;78;1
8634340255;[1, 3, 4, 3, 2];existing;225;0
7674272667;[5, 4, 2, 3, 3, 2, 1, 1, 5, 1];existing;950;0
9689951557;[3, 4, 0, 2, 2, 4, 5];existing;168;0
7785112823;[3, 3, 3, 1, 3, 1, 5, 1];new;832;0
7315086661;[3, 5, 4, 5, 3, 0, 5, 3, 3, 0, 4];new;550;0
4806115302;[3, 5, 2, 4, 4, 4, 5, 3, 5];existing;513;0
8314363159;[2, 4, 4, 5, 3];existing;530;0
6885389495;[5];existing;66;0
7700379952;[3, 4, 5, 3, 3];existing;175;0
7608334290;[5, 1, 0, 1, 0, 2];existing;432;0
4971615701;[3, 2, 4, 0, 3];new;385;1
6243690430;[3, 1, 3, 0, 2, 0, 5];existing;399;0
6620669398;[2, 5, 3];existing;114;0
8875822640;[2];existing;110;1
3999117020;[2, 4, 2, 4];existing;116;0
2329411210;[4, 3, 0, 4, 3, 2, 3, 1, 2];existing;261;1
7271924665;[5, 1, 3, 5, 0, 4, 5];new;462;0
2925093161;[3, 0, 4];new;189;0
9788333173;[5, 5, 3, 3, 2, 3];new;498;0
3610767123;[0, 0, 5, 1, 2, 4];existing;150;0
7349239662;[4];existing;49;0
2293364082;[4, 0, 1, 4, 1, 1, 2, 5, 3];existing;810;0
6416105537;[4, 0, 1, 1];new;208;0
7023415295;[1, 0, 2];existing;102;0
1931880934;[5, 4, 5, 3, 1, 4, 5];new;420;0
1451511103;[4, 0, 2, 1, 0, 5];existing;408;0
4918073934;[2, 5, 4, 0, 2, 3, 3];existing;455;0
5431689447;[0, 5, 2, 4, 4, 4, 5, 5];existing;1264;0
1390556423;[0, 1];existing;96;0
1456342567;[4, 5, 3, 3, 5, 1, 5, 2];existing;408;0
3307128957;[3, 2, 4, 4, 1, 5];existing;444;0
9107431093;[0, 3, 3, 4, 4, 4, 4, 2];new;744;1
3999782042;[4, 3, 3, 4, 4, 4, 4, 4, 4];new;423;1
3461073473;[0, 0, 2];existing;;0
5487592536;[3, 0];existing;58;0
4701435462;[3, 0, 2, 4, 4, 3];new;300;0
2944087628;[4];existing;89;0
5571131530;[1, 4, 2, 0];existing;264;0
4124255408;[5, 5];existing;134;0
4179377145;[1, 5, 3, 5, 2, 4];existing;522;0
6112081468;[3];existing;34;0
6395992222;[2];new;78;0
4416811190;[1, 0, 5, 5, 5, 2, 0];existing;777;0
5217663554;[0, 4, 5, 1, 2];existing;175;0
1688930150;[5, 1];existing;20;0
7485757327;[4, 2, 4, 4, 3, 4, 1, 4, 4];existing;531;1
3805190957;[0, 0];existing;154;0
1754880789;[2, 5, 3, 0];existing;176;0
4053007447;[3, 0, 5, 4];existing;336;0
2114507102;[3, 3, 0, 4];existing;324;1
3794275058;[2, 4, 0];existing;234;1
5924048536;[3, 5, 0, 3, 4];new;335;0
8447103098;[0, 1, 2, 2, 4, 2];existing;342;0
3848064498;[2, 5, 5, 0, 4, 0, 5, 2];existing;400;0
7338264921;[1, 5, 3, 4];new;304;0
4110139537;[4];existing;31;0
1498381501;[5];existing;57;0
9912516573;[5, 4, 4, 5, 4];existing;340;0
4076002487;[2, 3, 1, 0, 2, 2];existing;522;0
8309138137;[2, 3, 1, 1, 1, 3];new;108;0
5255178473;[4, 5];existing;52;0
9616598378;[4, 5];new;126;0
4808162706;[4, 0, 4, 4, 3, 3];existing;462;1
9788199572;[0, 5, 2, 0, 1, 0, 3];existing;427;0
7707190659;[0, 1, 5, 2, 3, 3, 3, 3, 4, 2, 0];existing;286;0
8838667988;[1, 5, 1, 3, 0, 5, 4, 0];new;80;0
1443611318;[5, 4, 1, 5, 1, 3, 5, 5];existing;296;0
5259988904;[4, 4, 0, 1, 4];existing;330;1
1976252494;[2, 4, 0, 2, 2, 5];existing;372;0
1464933461;[1];existing;85;0
3761793643;[5];new;54;0
5695688364;[3, 5, 3, 0];existing;172;0
4758849639;[4, 5, 3, 3];existing;40;0
7023889500;[3, 3, 3, 4, 5, 1, 0];existing;497;0
9319965581;[4, 0, 2, 4, 4, 3];existing;;0
6642745749;[2, 2, 3, 2, 0, 0];existing;60;0
7018030747;[2, 1, 4, 1];existing;272;0
5535639384;[0, 5, 5, 2, 2, 1, 2, 5];new;80;0
7202868932;[4, 3, 3, 4, 4];new;85;0
9180868746;[1];new;44;1
4665510675;[1, 0, 3, 3];new;92;0
1427527684;[1, 1, 4, 3];existing;252;0
5057312391;[4, 1, 5, 1, 3, 0];existing;60;0
7454449429;[2];existing;29;0
4381923198;[2, 2, 0, 2, 5, 5];existing;210;0
9978264418;[4, 4];existing;138;0
8977692726;[2, 4, 3, 2, 1];new;420;0
6071481250;[4, 4, 4, 4, 5, 2, 0, 3, 2];existing;351;0
9195154494;[4, 4, 4];existing;69;1
5729442735;[5, 1, 0, 3, 4, 4, 3, 5, 5];new;270;0
1548054598;[3, 3, 1, 1, 3];existing;50;0
3827140190;[4, 4, 3, 4, 0, 1, 1];existing;476;1
9222953481;[3, 5, 4];new;126;0
9798498036;[3, 4];existing;104;0
8339799260;[5, 5, 4, 4];new;168;0
2698224710;[1];existing;74;1
5842867488;[0];existing;64;0
4724095290;[5];existing;10;0
7379232550;[1];existing;38;0
6138985124;[1];existing;55;0
7965882874;[5, 3, 1, 4];existing;296;0
6336430356;[5];existing;27;0
6155961272;[0, 1, 2, 0, 4, 4];new;216;0
8499527536;[2, 2, 0, 5, 5, 3, 3];new;714;0
1352697962;[3, 4];existing;186;0
4828270020;[5, 5];existing;136;0
7794877024;[4, 3];existing;86;1
9662985811;[4];existing;10;0
8477079648;[0, 2, 4, 3, 3, 3, 3];new;539;0
2655877356;[4, 1, 2, 3];new;200;1
2492456306;[1, 4, 2, 2, 2];new;330;0
1507792635;[4, 3, 4, 2];existing;40;0
7149315326;[1, 5, 1];;144;0
2431406993;[5];new;62;0
8412942474;[3, 2, 3, 4, 3];existing;475;1
7812320578;[4, 4, 3, 2, 2];existing;610;1
1831303694;[4, 3, 3, 4, 2, 4, 3];new;70;0
6601034193;[2, 1, 3, 3, 3, 5];existing;186;0
3742576003;[4, 3, 4, 4, 1, 4, 4, 2, 0, 1];existing;880;1
2690267669;[2, 5, 2, 3];existing;140;0
2785030420;[1, 5, 1, 2];new;316;0
3731489330;[0];existing;22;1
4615522655;[4, 3, 1, 3, 0, 2];existing;168;0
4850531838;[1, 3, 4, 0, 4];existing;380;1
2238851533;[0, 1, 2];existing;162;0
4203649389;[3, 4, 4, 3, 1, 2, 2];existing;245;0
6046503083;[1, 0];existing;168;0
7533400679;[1, 0, 2, 3, 2, 2, 4, 3, 0];new;315;1
8614171754;[1, 3, 5, 0, 4, 4, 3, 1];existing;512;0
4606340385;[5, 0, 5, 1, 3, 3, 2, 1];existing;312;0
5636727760;[5, 2, 2, 1, 3, 1];existing;654;0
6282168127;[2, 3, 5, 3, 0, 1, 3, 1];existing;296;0
9374955840;[4, 4, 4, 4];existing;376;1
7957303169;[5];new;25;0
6019613203;[3, 5, 0, 2, 4, 1, 1];existing;70;0
2666470904;[4, 4];existing;204;0
4330402539;[1, 1, 1];existing;57;0
5136540275;[2];existing;48;0
7886672408;[1, 0, 0, 1, 3, 3, 1, 2, 2];existing;450;0
5566825586;[1, 1];existing;96;0
5551486540;[0, 4, 5];existing;237;0
8478658989;[1];existing;47;1
6539561994;[4, 3, 5, 5, 1, 1, 2, 4, 4];existing;540;0
7872742117;[4];existing;85;0
8028049450;[0, 0, 4, 0, 0, 3, 4, 5, 3, 1];existing;910;0
5353216384;[3, 3, 4];existing;99;0
7383410712;[5, 5, 2, 5, 0, 5, 2];existing;371;0
3680817970;[4, 4, 0, 2, 4];existing;265;0
2871369307;[2, 0];new;216;1
7186667888;[1, 2, 5, 3];existing;348;0
6130629161;[0];new;25;1
5392830190;[3, 3];new;140;1
3906308866;[0];existing;72;0
1724855590;[4, 3, 4];existing;156;1
2505418512;[1, 5];existing;70;0
2301941749;[2, 2, 5];existing;201;0
8590126137;[3];existing;;0
4963047286;[1, 0, 3, 2];new;492;1
4170165423;[3, 2, 4, 0, 2, 1, 4];existing;189;0
8961409798;[5, 1, 3, 2, 3, 1, 5, 2, 1, 5, 1, 3];existing;480;0
7057097140;[4, 2, 3, 4];existing;324;1
6137917782;[3, 1, 4, 4, 3, 2, 1, 1];existing;256;0
7759641155;[3];new;28;1
3134581251;[2, 2, 0, 1, 5, 5, 1];existing;259;0
5700227461;[4, 4, 2, 3];existing;364;1
3654257626;[3, 4, 0, 3, 2, 3, 1, 4, 4, 4];existing;680;1
3623658628;[1, 4, 3, 3];new;380;0
5872547633;[1, 4, 5, 4, 5];existing;220;0
7899191067;[4, 3, 3, 2];existing;64;1
4161246461;[0, 3, 4, 0, 5];new;;0
9340055428;[1, 4];existing;104;0
9715344923;[4, 1, 1, 3, 3, 4];new;408;1
8617747061;[0];new;63;1
1792077774;[1, 1, 3, 2];existing;216;0
3280604779;[4, 5];existing;24;0
7559306195;[5, 2, 4, 1, 4];existing;440;0
3639299547;[4, 3, 4];existing;168;1
8509189419;[1, 2];existing;38;0
7686401383;[0, 1, 3, 5, 2, 0];existing;102;0
6289863211;[4, 3, 4];new;231;1
8676989841;[5, 4, 1, 0];new;188;0
3030509123;[4];new;96;1
2642108526;[3];existing;69;1
1937338588;[4];new;120;1
1091139169;[3, 0];existing;176;0
9277901750;[5, 0, 5];existing;33;0
7096622923;[3];existing;77;1
3423712448;[2, 4, 4, 4, 3];existing;215;1
9790748195;[0, 4, 4, 0, 4, 2];new;654;1
6956255197;[2, 0, 3, 4, 5, 3, 0, 5];existing;80;0
7887330866;[3, 4, 3, 4, 2];existing;280;0
8341153864;[1, 2, 2, 0, 2, 2, 5, 3];existing;144;0
1156027559;[0, 5, 3, 0, 0, 3, 4, 0, 3];existing;513;0
5153795162;[3];existing;15;0
1879470060;[2, 5, 3, 3, 3, 4, 0, 5, 2];existing;108;0
9021358894;[2, 3, 4];existing;192;1
1456352945;[3, 0, 4, 1, 4];existing;505;0
5630772179;[1, 1, 4, 1];existing;336;0
2909946891;[0, 3, 4, 1, 0];;415;0
8843611631;[4, 2, 3, 3, 4, 2, 2, 4, 4, 4, 3];existing;858;1
8710900286;[2, 2, 3, 3, 4, 1, 4, 3, 4];existing;468;1
5830501070;[4, 4, 4, 0, 4, 4];new;168;1
4089061376;[3, 2, 3, 3, 1, 4, 1, 3, 1, 3];existing;150;0
4677683557;[5, 0, 0, 5, 1, 2];new;474;0
5270452622;[4];existing;40;1
8239895391;[4, 1, 3, 0];existing;348;0
5265406645;[3, 4, 4, 3, 2, 1, 2, 1];new;584;1
8785733406;[2, 3, 4, 1];new;184;1
2832179811;[3];existing;13;1
8035205680;[3, 3, 3, 0, 1, 3, 3];existing;497;0
4833122627;[0, 3, 0, 0];existing;308;0
5241266930;[1, 2, 4];existing;84;0
2303710792;[0];new;68;0
9418491445;[0, 1, 3, 0, 0, 0, 3];existing;70;0
4205086834;[4, 5];existing;92;0
8595362038;[4, 0, 0];existing;111;0
5850660967;[1];new;50;0
4556858588;[4, 2];new;146;0
3136907001;[4, 1, 4, 4, 4, 4];existing;60;1
7361658784;[1, 5, 3, 0, 0, 1, 1, 5, 0];existing;666;0
8292873861;[3, 4];new;210;1
5273904172;[2, 3, 5, 4];new;172;0
4306649127;[4, 3, 0, 5, 5, 3, 2];existing;392;0
6510377565;[1];existing;87;0
8803797580;[0, 1, 1, 0, 4, 2, 3, 4];existing;80;0
2252444004;[4];new;35;1
8380347202;[5, 2, 3, 0, 0, 4];existing;78;0
7812658876;[0, 5, 4, 3];existing;40;0
4091665684;[5, 1, 0, 4, 3, 3];existing;450;0
2749425113;[2, 4, 1, 4, 4, 3];existing;60;0
3047161001;[3, 4, 5, 2, 1, 1, 5, 2];existing;488;0
6665238966;[0, 5, 1, 2, 1];existing;260;0
9739550257;[2, 0, 4, 5, 2, 3, 2, 3];new;248;0
2788366946;[3, 4, 4, 4, 4, 4, 2];existing;294;1
1156937990;[4, 2, 3, 1, 4, 0];existing;186;0
5358095765;[4];existing;63;0
3196585469;[4, 0, 0, 5, 5, 3, 1];existing;329;0
2759986816;[3, 0, 3, 3];existing;192;0
4383242278;[1, 5, 3, 0, 3, 1, 4];existing;497;0
1080561849;[4, 5, 5];new;48;0
5785711744;[0];existing;68;1
1143438166;[1, 1, 3, 5, 0];existing;345;0
3543412255;[1];existing;13;0
4712896587;[1, 4, 0];new;243;1
1342799644;[4, 1, 2, 1, 5];existing;95;0
4899713995;[5, 0, 0];existing;330;0
7097520085;[3, 4];new;104;1
5814891926;[3, 2, 4, 4, 4, 3];existing;348;1
7367568148;[3, 1, 2, 3];existing;332;0
6756176625;[2];new;18;1
2889508895;[0, 4];existing;74;0
3745250034;[4, 4, 4, 4, 3];existing;305;1
8821437840;[1, 0, 4, 3];new;108;0
8724420317;[4, 4, 1, 0, 3, 4];new;420;1
2216550660;[0, 0, 5, 4];existing;320;0
6975389839;[5, 2];existing;20;0
5691158006;[4];new;;0
6072668085;[5, 2, 3];new;192;0
4748723274;[1, 1, 4, 2, 4, 5];existing;372;0
3976998022;[5, 2, 4, 4];existing;96;0
9047549505;[5, 5, 4, 0, 5, 5, 4, 1];existing;80;0
4736843888;[0];new;105;1
2376868563;[0, 4, 5, 5, 4, 2, 4, 2];existing;288;0
4345951143;[1];existing;75;0
1596483870;[2, 3];existing;34;0
6010487893;[2];;26;0
4555913941;[0, 3, 1, 4, 1, 5];existing;486;0
6171233070;[3, 3, 5, 2, 3, 3];existing;426;0
6686565648;[3, 0, 1, 2];existing;232;1
2277878812;[3, 3, 2, 4, 1];new;190;1
7320271239;[3, 3, 4, 0, 2];new;275;1
5885417081;[3, 2, 3, 3, 5, 1, 3, 4];existing;272;0
1394287416;[4, 4, 3];existing;243;1
6965217070;[5, 2, 2, 3];existing;392;0
7181498120;[1, 3, 4, 3, 3, 0];new;714;1
7800778060;[5, 0, 3, 2, 2, 0];new;420;0
1199143988;[4, 2, 3, 1, 3, 1, 5];existing;763;0
8918962046;[1, 3, 5, 3, 3, 5, 1];existing;329;0
4137657977;[4, 4, 4, 3];existing;548;1
1982818582;[0, 5, 4, 5, 1, 5, 1];existing;70;0
1638804868;[2, 3, 4, 2, 3, 3, 1, 3, 3];existing;666;0
5051667443;[0, 0, 2, 4, 5, 4, 3];existing;112;0
1056645337;[2, 1, 3, 5, 1];new;;0
8634037739;[3, 5, 4, 0, 3, 4];existing;498;0
7226729082;[2, 3, 0, 1];existing;300;0
5931631963;[4, 2];new;176;0
8563149626;[4, 4, 3, 4, 4];existing;235;1
6481611489;[3, 4, 0, 2, 4];existing;180;0
2296222977;[2, 1, 3, 1, 0, 3, 4];existing;504;0
4068643235;[0, 5];existing;20;0
7267360551;[0];existing;62;0
6189706457;[2, 0, 2, 1];existing;300;0
8148684423;[3];existing;54;0
